date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:51	202744/202744	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.ttf	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:52	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.svg	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:52	927/927	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202022%2014:29:10%20GMT	https://bslthemes.com/html/luique/assets/images/quote.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/quote.svg	(from https://bslthemes.com/html/luique/assets/css/style.css)
20:55:53	434/434	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202022%2014:29:10%20GMT	https://bslthemes.com/html/luique/assets/images/caret-down.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/caret-down.svg	(from https://bslthemes.com/html/luique/assets/css/style.css)
20:55:53	500/500	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202022%2014:29:10%20GMT	https://bslthemes.com/html/luique/assets/images/circle.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/circle.svg	(from https://bslthemes.com/html/luique/assets/css/style.css)
20:55:53	502/502	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202022%2014:29:10%20GMT	https://bslthemes.com/html/luique/assets/images/arrow.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/arrow.svg	(from https://bslthemes.com/html/luique/assets/css/style.css)
20:55:53	481/481	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202022%2014:29:10%20GMT	https://bslthemes.com/html/luique/assets/images/search.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/search.svg	(from https://bslthemes.com/html/luique/assets/css/style.css)
20:55:54	146/146	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Nov%202022%2014:29:10%20GMT	https://bslthemes.com/html/luique/assets/images/angle.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/angle.svg	(from https://bslthemes.com/html/luique/assets/css/style.css)
20:55:55	73924/73924	---M--	200	added ('OK')	image/jpeg	etag:%22632c37da-120c4%22	https://luique.bslthemes.com/wp-content/uploads/2021/11/single4.jpg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/luique.bslthemes.com/wp-content/uploads/2021/11/single4.jpg	(from https://bslthemes.com/html/luique/work-single.html)
20:55:56	60313/60313	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202022%2022:34:02%20GMT	https://bslthemes.com/html/luique/assets/images/work5.jpeg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/work5.jpg	(from https://bslthemes.com/html/luique/work-single.html)
20:55:56	62175/62175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2020:52:43%20GMT	https://bslthemes.com/html/luique/assets/images/blog8.jpg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/blog8.jpg	(from https://bslthemes.com/html/luique/work-single.html)
20:55:57	126179/126179	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2020:52:47%20GMT	https://bslthemes.com/html/luique/assets/images/blog6.jpg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/images/blog6.jpg	(from https://bslthemes.com/html/luique/work-single.html)
